"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location","predicted_price","price_per_bedroom","normalized_price_per_bedroom","avg_price_per_bedroom"
8662403,1363,16091611,"Private room",NA,"Zurich",NA,"Kreis 6",6,5,2,1,NA,90,NA,"Spacious rooftop appartment","2017-06-22 19:56:27.613314",47.391763,8.540187,"0101000020E6100000DE72F5639314214034643C4A25B24740",94.2669967550105,1.09122711316747,0.470588235294118,0.93380865951242
13608600,1363,4664357,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,2,1,NA,84,NA,"Bedroom central Zurich,perfect for Street Parade!","2017-06-22 19:56:24.114704",47.37087,8.519411,"0101000020E6100000855D143DF0092140A4880CAB78AF4740",94.2669967550105,1.01847863895631,0.435294117647059,0.958496967772351
14829916,1363,15757393,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,2,1,NA,69,NA,"Bedroom for 2 with lovely balcony","2017-06-22 19:56:19.299417",47.364905,8.509271,"0101000020E6100000399A232BBF042140CD920035B5AE4740",94.2669967550105,0.836607453428394,0.347058823529412,0.958496967772351
13278931,1363,41594758,"Private room",NA,"Zurich",NA,"Kreis 12",0,0,2,1,NA,64,NA,"Nice quiet clean room at 11 min from main station","2017-06-22 19:56:19.293174",47.401544,8.592556,"0101000020E6100000DF180280632F2140D8F335CB65B34740",94.2669967550105,0.77598372491909,0.317647058823529,0.816875024148895
19112840,1363,28328735,"Private room",NA,"Zurich",NA,"Kreis 12",0,0,2,1,NA,63,NA,"15 min to Center. Double bedroom","2017-06-22 19:56:18.487714",47.40192,8.578172,"0101000020E610000003ED0E2906282140DDCD531D72B34740",94.2669967550105,0.763858979217229,0.311764705882353,0.816875024148895
9093800,1363,13474312,"Private room",NA,"Zurich",NA,"Kreis 9",0,0,2,1,NA,79,NA,"Autumn's Finest…!","2017-06-22 19:56:18.461955",47.38944,8.484439,"0101000020E61000005BD07B6308F820408BE07F2BD9B14740",94.2669967550105,0.957854910447001,0.405882352941176,0.796865231405628
13916488,1363,82589613,"Private room",NA,"Zurich",NA,"Kreis 12",0,0,2,1,NA,74,NA,"cozy stay for openminded travellers","2017-06-22 19:56:17.518817",47.408474,8.577107,"0101000020E6100000D99596917A27214016A243E048B44740",94.2669967550105,0.897231181937698,0.376470588235294,0.816875024148895
13127934,1363,47446467,"Private room",NA,"Zurich",NA,"Kreis 3",3,4.5,2,1,NA,79,NA,"Sunny, Central Located, Friendly Housekeeper.","2017-06-22 19:56:14.441091",47.374156,8.513287,"0101000020E610000085ECBC8DCD06214014CD0358E4AF4740",94.2669967550105,0.957854910447001,0.405882352941176,0.958496967772351
5609431,1363,5247348,"Private room",NA,"Zurich",NA,"Kreis 3",10,5,2,1,NA,81,NA,"Quite and Cosy","2017-06-22 19:56:11.917152",47.36772,8.50863,"0101000020E61000006A87BF266B042140E50AEF7211AF4740",94.2669967550105,0.982104401850723,0.417647058823529,0.958496967772351
7417740,1363,22811617,"Private room",NA,"Zurich",NA,"Kreis 11",19,5,2,1,NA,62,NA,"Cozy privatroom in a 4.5-room flat","2017-06-22 19:56:10.389775",47.415253,8.558619,"0101000020E610000034D93F4F031E21406F48A30227B54740",94.2669967550105,0.751734233515368,0.305882352941176,0.874852422750352
12154597,1363,56496617,"Private room",NA,"Zurich",NA,"Kreis 4",87,5,2,1,NA,79,NA,"Charming room next to Langstrasse","2017-06-22 19:56:05.495497",47.373669,8.522062,"0101000020E6100000FDF7E0B54B0B2140B743C362D4AF4740",94.2669967550105,0.957854910447001,0.405882352941176,1.0475354856734
1258401,1363,6372427,"Private room",NA,"Zurich",NA,"Kreis 10",1,0,2,1,NA,42,NA,"Schönes Zimmer direkt an der Limmat","2017-06-22 19:55:59.700516",47.392385,8.525144,"0101000020E61000009961A3ACDF0C21407138F3AB39B24740",94.2669967550105,0.509239319478153,0.188235294117647,0.855560213272917
11152536,1363,22315609,"Private room",NA,"Zurich",NA,"Kreis 12",10,5,2,1,NA,61,NA,"Private clean furnished room","2017-06-22 19:55:58.665662",47.410488,8.575801,"0101000020E610000019028063CF26214042B3EBDE8AB44740",94.2669967550105,0.739609487813507,0.3,0.816875024148895
12277567,1363,62006210,"Private room",NA,"Zurich",NA,"Kreis 11",3,3.5,2,1,NA,58,NA,"Room with Queensize- bed in Zürich Seebach","2017-06-22 19:55:57.804736",47.424752,8.555059,"0101000020E610000070B378B1301C21408E7406465EB64740",94.2669967550105,0.703235250707925,0.282352941176471,0.874852422750352
9966268,1363,12646399,"Private room",NA,"Zurich",NA,"Kreis 10",7,5,2,1,NA,58,NA,"Large & sunny room - view over Zurich","2017-06-22 19:55:56.228909",47.394699,8.525352,"0101000020E6100000C1C6F5EFFA0C2140C861307F85B24740",94.2669967550105,0.703235250707925,0.282352941176471,0.855560213272917
14210561,1363,4365528,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,2,1,NA,48,NA,"Private and lovely room in a old building","2017-06-22 19:55:53.566658",47.370719,8.522187,"0101000020E6100000EFCA2E185C0B2140BF805EB873AF4740",94.2669967550105,0.581987793689317,0.223529411764706,0.958496967772351
9598058,1363,42267449,"Private room",NA,"Zurich",NA,"Kreis 10",3,4.5,3,1,NA,47,NA,"GreenView - opening days price !!!","2017-06-22 19:55:51.903836",47.409547,8.487099,"0101000020E610000020D4450A65F9204064963D096CB44740",94.2669967550105,0.569863047987457,0.217647058823529,0.855560213272917
15076246,1363,3580507,"Private room",NA,"Zurich",NA,"Kreis 3",13,4.5,2,1,NA,53,NA,"Big and Bright Room of an Italian Soul","2017-06-22 19:55:51.894669",47.370071,8.517205,"0101000020E6100000C6A70018CF08214059198D7C5EAF4740",94.2669967550105,0.642611522198621,0.252941176470588,0.958496967772351
19373615,1363,135790291,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,2,1,NA,43,NA,"Home in Zurich","2017-06-22 19:55:49.408424",47.371015,8.500613,"0101000020E6100000A7E7DD5850002140A8A9656B7DAF4740",94.2669967550105,0.521364065180013,0.194117647058824,0.958496967772351
12921047,1363,18963051,"Private room",NA,"Zurich",NA,"Kreis 11",1,0,2,1,NA,33,NA,"Modern living w/ perfect connection to the center","2017-06-22 19:55:46.456130",47.413074,8.541522,"0101000020E61000000821205F42152140F969DC9BDFB44740",94.2669967550105,0.400116608161406,0.135294117647059,0.874852422750352
18992068,1363,31574350,"Private room",NA,"Zurich",NA,"Kreis 6",3,5,2,1,NA,35,NA,"Simple but spacious room with double bed","2017-06-22 19:55:46.438995",47.397437,8.541413,"0101000020E61000002D42B11534152140349C3237DFB24740",94.2669967550105,0.424366099565127,0.147058823529412,0.93380865951242
18342796,1363,9771933,"Private room",NA,"Zurich",NA,"Kreis 6",0,0,5,3,NA,311,NA,"3 Zimmer zentral aber ruhig in Wipkingen/ Zürich","2017-06-22 19:55:45.291504",47.393172,8.537134,"0101000020E6100000AB23473A03132140F9D9C87553B24740",259.218909906728,1.2569319710929,0.550980392156863,0.93380865951242
15185856,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 3",19,4.5,4,2,NA,211,NA,"Swiss Star Guesthouse District 3 - Family Room","2017-06-22 19:55:44.111240",47.373924,8.517036,"0101000020E610000095B54DF1B80821404298DBBDDCAF4740",176.742953330869,1.27916067154631,0.561764705882353,0.958496967772351
19106166,1363,133491635,"Private room",NA,"Zurich",NA,"Kreis 6",0,0,8,4,NA,231,NA,"Stunningly Decorated Four Bed in Zürich","2017-06-22 19:55:44.105912",47.393873,8.536505,"0101000020E6100000ED478AC8B012214082E3326E6AB24740",341.694866482587,0.70020406428246,0.280882352941176,0.93380865951242
1478873,1363,7698073,"Private room",NA,"Zurich",NA,"Kreis 2",25,4.5,2,1,NA,180,NA,"Room in Duplex Apartment","2017-06-22 19:55:41.850004",47.361338,8.53391,"0101000020E6100000C503CAA65C112140AA66D65240AE4740",94.2669967550105,2.18245422633494,1,1.01930259240926
724181,1363,3743735,"Private room",NA,"Zurich",NA,"Kreis 2",0,0,2,1,NA,159,NA,"Safari Zelt für 2 bis 4 Personen","2017-06-22 19:55:41.847295",47.336094,8.539643,"0101000020E6100000D90759164C142140E030D12005AB4740",94.2669967550105,1.92783456659586,0.876470588235294,1.01930259240926
6394068,1363,21178806,"Private room",NA,"Zurich",NA,"Kreis 11",0,0,2,1,NA,159,NA,"New flat over the sky of Zurich","2017-06-22 19:55:41.844302",47.418669,8.557803,"0101000020E6100000AC38D55A981D2140AD6C1FF296B54740",94.2669967550105,1.92783456659586,0.876470588235294,0.874852422750352
1300834,1363,7072391,"Private room",NA,"Zurich",NA,"Kreis 2",1,0,2,1,NA,162,NA,"Nice room in lovely neighbourhood","2017-06-22 19:55:41.838892",47.3534,8.529808,"0101000020E61000007E5182FE420F2140053411363CAD4740",94.2669967550105,1.96420880370145,0.894117647058824,1.01930259240926
15862661,1363,55754135,"Private room",NA,"Zurich",NA,"Kreis 9",0,0,4,1,NA,159,NA,"Top-floor apartment, spacious rooms and terrace.","2017-06-22 19:55:41.066312",47.396718,8.482089,"0101000020E6100000CF85915ED4F6204005DEC9A7C7B24740",94.2669967550105,1.92783456659586,0.876470588235294,0.796865231405628
10935633,1363,12356982,"Private room",NA,"Zurich",NA,"Kreis 4",0,0,2,1,NA,159,NA,"Cosy Room in lively District 4","2017-06-22 19:55:41.063789",47.378414,8.509814,"0101000020E6100000FD153257060521409D2CB5DE6FB04740",94.2669967550105,1.92783456659586,0.876470588235294,1.0475354856734
1079967,1363,5940511,"Private room",NA,"Zurich",NA,"Kreis 6",0,0,2,1,NA,147,NA,"Zimmer bei der Uni Zürich","2017-06-22 19:55:41.061000",47.394342,8.545723,"0101000020E61000009B594B016917214039B874CC79B24740",94.2669967550105,1.78233761817353,0.805882352941176,0.93380865951242
9536469,1363,49397364,"Private room",NA,"Zurich",NA,"Kreis 5",2,0,6,1,NA,153,NA,"Big room with kitchen","2017-06-22 19:55:41.055734",47.381977,8.536704,"0101000020E6100000C843DFDDCA1221407F69519FE4B04740",94.2669967550105,1.8550860923847,0.841176470588235,1.08787573099284
1843250,1363,9630841,"Private room",NA,"Zurich",NA,"Kreis 5",1,0,2,1,NA,159,NA,"Room with a view in Trendy Apartment in the city","2017-06-22 19:55:41.052990",47.390457,8.525292,"0101000020E61000006CB3B112F30C214044BFB67EFAB14740",94.2669967550105,1.92783456659586,0.876470588235294,1.08787573099284
9892736,1363,50884548,"Private room",NA,"Zurich",NA,"Kreis 1",3,4.5,1,1,NA,180,NA,"Dein Zuhause mitten in der Altstadt","2017-06-22 19:55:41.050659",47.374731,8.543189,"0101000020E610000009185DDE1C16214010E6762FF7AF4740",94.2669967550105,2.18245422633494,1,1.34136192073295
256759,1363,1219996,"Private room",NA,"Zurich",NA,"Kreis 4",43,4.5,2,1,NA,159,NA,"D. Orange Room/Zimmer (Double/DZ)","2017-06-22 19:55:41.045615",47.379606,8.525008,"0101000020E6100000D8463CD9CD0C2140C5AEEDED96B04740",94.2669967550105,1.92783456659586,0.876470588235294,1.0475354856734
17692506,1363,7315439,"Private room",NA,"Zurich",NA,"Kreis 4",0,0,2,1,NA,159,NA,"Central Spacious Zürich Apartment","2017-06-22 19:55:41.043348",47.373113,8.524229,"0101000020E6100000C53A55BE670C2140315BB22AC2AF4740",94.2669967550105,1.92783456659586,0.876470588235294,1.0475354856734
13857928,1363,7698073,"Private room",NA,"Zurich",NA,"Kreis 2",0,0,2,1,NA,159,NA,"Room at the lake","2017-06-22 19:55:41.039338",47.353451,8.534901,"0101000020E610000005323B8BDE11214087DEE2E13DAD4740",94.2669967550105,1.92783456659586,0.876470588235294,1.01930259240926
16138704,1363,63410242,"Private room",NA,"Zurich",NA,"Kreis 9",6,5,3,1,NA,159,NA,"Wonderful, nice and clean studio in Zürich","2017-06-22 19:55:41.037136",47.385297,8.498544,"0101000020E6100000EB3BBF2841FF20409B1F7F6951B14740",94.2669967550105,1.92783456659586,0.876470588235294,0.796865231405628
16036442,1363,104347752,"Private room",NA,"Zurich",NA,"Kreis 6",0,0,1,1,NA,159,NA,"Privatroom in central location of Zurich","2017-06-22 19:55:41.034308",47.389712,8.541634,"0101000020E6100000A7CD380D51152140EC6D3315E2B14740",94.2669967550105,1.92783456659586,0.876470588235294,0.93380865951242
18993507,1363,132489168,"Private room",NA,"Zurich",NA,"Kreis 5",0,0,4,2,NA,148,NA,"Zürich 8005","2017-06-22 19:55:41.024083",47.387229,8.52913,"0101000020E61000003BAA9A20EA0E2140098849B890B14740",176.742953330869,0.897231181937698,0.376470588235294,1.08787573099284
18212819,1363,125630589,"Private room",NA,"Zurich",NA,"Kreis 1",0,0,4,2,NA,164,NA,"Loftwohnung in der Altstadt ZH","2017-06-22 19:55:41.021096",47.373595,8.545915,"0101000020E6100000ACCABE2B821721407D7901F6D1AF4740",176.742953330869,0.994229147552584,0.423529411764706,1.34136192073295
256772,1363,1219996,"Private room",NA,"Zurich",NA,"Kreis 4",15,5,3,1,NA,159,NA,"E. Green Room (Family Room for up - 3)","2017-06-22 19:55:41.018503",47.378101,8.523386,"0101000020E6100000575EF23FF90B2140DECA129D65B04740",94.2669967550105,1.92783456659586,0.876470588235294,1.0475354856734
18212733,1363,125626837,"Private room",NA,"Zurich",NA,"Kreis 2",0,0,3,2,NA,145,NA,"Stilvoll eingerichtetes Apartment","2017-06-22 19:55:41.015480",47.368261,8.532549,"0101000020E6100000F6083543AA10214035B22B2D23AF4740",176.742953330869,0.879044063384906,0.367647058823529,1.01930259240926
15156037,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 11",9,4,2,1,NA,127,NA,"Swiss Star Guesthouse Oerlikon - double room","2017-06-22 19:55:38.777088",47.410521,8.541397,"0101000020E6100000164ED2FC311521401EA9BEF38BB44740",94.2669967550105,1.53984270413632,0.688235294117647,0.874852422750352
18106006,1363,23152238,"Private room",NA,"Zurich",NA,"Kreis 2",3,5,1,1,NA,138,NA,"Parques Rietberg, small double without breakfast","2017-06-22 19:55:38.772421",47.362401,8.529195,"0101000020E6100000D769A4A5F20E2140D384ED2763AE4740",94.2669967550105,1.67321490685679,0.752941176470588,1.01930259240926
17626837,1363,45449027,"Private room",NA,"Zurich",NA,"Kreis 3",3,4.5,4,1,NA,127,NA,"Central Flat in Zürich","2017-06-22 19:55:38.768895",47.369549,8.513432,"0101000020E61000009370218FE00621407FA2B2614DAF4740",94.2669967550105,1.53984270413632,0.688235294117647,0.958496967772351
13711455,1363,52120643,"Private room",NA,"Zurich",NA,"Kreis 11",0,0,2,1,NA,126,NA,"Breathtaking designer apartment in Zurich North","2017-06-22 19:55:38.764425",47.415348,8.558301,"0101000020E6100000F0A5F0A0D91D2140C13A8E1F2AB54740",94.2669967550105,1.52771795843446,0.682352941176471,0.874852422750352
16139908,1363,105302750,"Private room",NA,"Zurich",NA,"Kreis 6",0,0,4,1,NA,127,NA,"Big appartment for 2-4 persons in Zürich","2017-06-22 19:55:38.760980",47.404106,8.534938,"0101000020E61000007AC6BE64E3112140060FD3BEB9B34740",94.2669967550105,1.53984270413632,0.688235294117647,0.93380865951242
233096,1363,1219996,"Private room",NA,"Zurich",NA,"Kreis 4",1,0,2,1,NA,127,NA,"A. Red Room (for 2 people)","2017-06-22 19:55:38.758853",47.38023,8.524446,"0101000020E61000003909A52F840C2140A27A6B60ABB04740",94.2669967550105,1.53984270413632,0.688235294117647,1.0475354856734
13903198,1363,60695540,"Private room",NA,"Zurich",NA,"Kreis 1",0,0,2,1,NA,137,NA,"'La Voliera'  Studio - In the Center of Zürich","2017-06-22 19:55:38.756620",47.372455,8.542345,"0101000020E6100000594C6C3EAE152140A81DFE9AACAF4740",94.2669967550105,1.66109016115493,0.747058823529412,1.34136192073295
18336031,1363,97924357,"Private room",NA,"Zurich",NA,"Kreis 12",0,0,2,1,NA,127,NA,"Place next to ETH","2017-06-22 19:55:38.754238",47.405342,8.575302,"0101000020E610000094A5D6FB8D262140FDD8243FE2B34740",94.2669967550105,1.53984270413632,0.688235294117647,0.816875024148895
17648934,1363,8863512,"Private room",NA,"Zurich",NA,"Kreis 6",1,0,4,2,NA,138,NA,"Shared apartment with a wonderful view (100m2)","2017-06-22 19:55:38.752099",47.385148,8.548129,"0101000020E610000076FA415DA4182140560F98874CB14740",176.742953330869,0.836607453428394,0.347058823529412,0.93380865951242
9586300,1363,10845943,"Entire home/apt",NA,"Zurich",NA,"Kreis 11",11,4.5,4,1,NA,83,NA,"1 Bedroom Penthouse - 20min to City Centre (HB)","2017-06-22 19:58:04.127749",47.40733,8.549564,"0101000020E61000002E1EDE73601921400057B26323B44740",94.2669967550105,1.00635389325444,0.429411764705882,0.874852422750352
18212631,1363,89093235,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",0,0,2,1,NA,94,NA,"Brand new 2 room apt by Wiedikon station","2017-06-22 19:58:02.656696",47.369848,8.52688,"0101000020E61000003DD52137C30D2140D93EE42D57AF4740",94.2669967550105,1.13972609597491,0.494117647058824,1.0475354856734
14897800,1363,3032638,"Entire home/apt",NA,"Zurich",NA,"Kreis 8",3,4.5,3,2,NA,101,NA,"Central apartment close to lake","2017-06-22 19:58:02.648222",47.361214,8.553939,"0101000020E610000038F581E49D1B2140BD6DA6423CAE4740",176.742953330869,0.612299657943969,0.238235294117647,1.15787197389607
17959470,1363,4151482,"Entire home/apt",NA,"Zurich",NA,"Kreis 4",3,4.5,4,1,NA,84,NA,"Central and modern flat in a great area!","2017-06-22 19:58:02.645951",47.377921,8.512508,"0101000020E610000072E0D572670621405EBC1FB75FB04740",94.2669967550105,1.01847863895631,0.435294117647059,1.0475354856734
15185829,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 3",14,4.5,2,1,NA,127,NA,"Swiss Star Guesthouse District 3 - Double Room","2017-06-22 19:55:38.745496",47.374566,8.515875,"0101000020E6100000E3A59BC420082140C61858C7F1AF4740",94.2669967550105,1.53984270413632,0.688235294117647,0.958496967772351
15046093,1363,12444393,"Private room",NA,"Zurich",NA,"Kreis 2",0,0,2,1,NA,127,NA,"Small bedroom with a lake view","2017-06-22 19:55:38.743078",47.340971,8.534586,"0101000020E610000085CC9541B511214035F10EF0A4AB4740",94.2669967550105,1.53984270413632,0.688235294117647,1.01930259240926
5523627,1363,2130301,"Private room",NA,"Zurich",NA,"Kreis 11",1,0,2,1,NA,133,NA,"Large Double Room with Private Bath","2017-06-22 19:55:38.737168",47.414325,8.516764,"0101000020E610000013807F4A950821402575029A08B54740",94.2669967550105,1.61259117834748,0.723529411764706,0.874852422750352
3950703,1363,20476242,"Private room",NA,"Zurich",NA,"Kreis 2",1,0,2,1,NA,138,NA,"Charming and bright room near lake","2017-06-22 19:55:36.840694",47.342925,8.529969,"0101000020E6100000A3C9C518580F21408BFD65F7E4AB4740",94.2669967550105,1.67321490685679,0.752941176470588,1.01930259240926
15562987,1363,48229918,"Private room",NA,"Zurich",NA,"Kreis 7",1,0,2,1,NA,127,NA,"Beautiful room in amazing flat - centrally located","2017-06-22 19:55:36.838435",47.367618,8.562272,"0101000020E6100000BCE9961DE21F2140E1B54B1B0EAF4740",94.2669967550105,1.53984270413632,0.688235294117647,1.04123797875998
18876625,1363,12150076,"Private room",NA,"Zurich",NA,"Kreis 4",0,0,3,1,NA,137,NA,"Triple room directly at Albisriederplatz","2017-06-22 19:55:36.836229",47.378987,8.510338,"0101000020E6100000E6CFB7054B052140F94D61A582B04740",94.2669967550105,1.66109016115493,0.747058823529412,1.0475354856734
15156230,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 4",14,4,2,1,NA,127,NA,"Swiss Star Guesthouse District 4 - double room","2017-06-22 19:55:36.832919",47.377788,8.528596,"0101000020E6100000C4978922A40E21401F69705B5BB04740",94.2669967550105,1.53984270413632,0.688235294117647,1.0475354856734
700637,1363,3594263,"Private room",NA,"Zurich",NA,"Kreis 4",27,4.5,2,1,NA,127,NA,"Room Central Zurich-Perfect View!! ","2017-06-22 19:55:36.830096",47.374797,8.526685,"0101000020E6100000689604A8A90D2140C8D11C59F9AF4740",94.2669967550105,1.53984270413632,0.688235294117647,1.0475354856734
16951726,1363,23152238,"Private room",NA,"Zurich",NA,"Kreis 2",15,5,2,1,NA,138,NA,"Parques Rietberg, spacious room without breakfast","2017-06-22 19:55:36.827998",47.361768,8.528411,"0101000020E61000007DB1F7E28B0E2140A25EF0694EAE4740",94.2669967550105,1.67321490685679,0.752941176470588,1.01930259240926
19320184,1363,134901319,"Private room",NA,"Zurich",NA,"Kreis 9",0,0,5,2,NA,126,NA,"Grosse Wohnung im Grünen, dennoch zentral","2017-06-22 19:55:36.825755",47.381675,8.492388,"0101000020E6100000BDE2A9471AFC2040B459F5B9DAB04740",176.742953330869,0.763858979217229,0.311764705882353,0.796865231405628
12887038,1363,45449027,"Private room",NA,"Zurich",NA,"Kreis 3",11,5,4,1,NA,127,NA,"Flat in the heart of Zürich","2017-06-22 19:55:36.822979",47.370472,8.512865,"0101000020E6100000AD86C43D96062140B70A62A06BAF4740",94.2669967550105,1.53984270413632,0.688235294117647,0.958496967772351
18780797,1363,130699837,"Private room",NA,"Zurich",NA,"Kreis 2",0,0,2,1,NA,135,NA,"Hostel Zurich","2017-06-22 19:55:36.820852",47.346983,8.527273,"0101000020E6100000AB2006BAF60D21404DA25EF069AC4740",94.2669967550105,1.63684066975121,0.735294117647059,1.01930259240926
8238803,1363,43446663,"Private room",NA,"Zurich",NA,"Kreis 2",1,0,2,1,NA,137,NA,"Gemütliche 2-Zi Attika in Enge","2017-06-22 19:55:36.818306",47.355492,8.527703,"0101000020E61000008F006E162F0E2140ACFE08C380AD4740",94.2669967550105,1.66109016115493,0.747058823529412,1.01930259240926
16867698,1363,34338938,"Private room",NA,"Zurich",NA,"Kreis 9",7,5,5,2,NA,132,NA,"Large modern flat in Zürich city","2017-06-22 19:55:36.816081",47.389167,8.492557,"0101000020E6100000EDD45C6E30FC20405AD76839D0B14740",176.742953330869,0.800233216322811,0.329411764705882,0.796865231405628
17577102,1363,24576088,"Private room",NA,"Zurich",NA,"Kreis 1",22,5,4,1,NA,128,NA,"Nice 2 room appartement in center","2017-06-22 19:55:36.811354",47.376241,8.544158,"0101000020E6100000AAB69BE09B162140093543AA28B04740",94.2669967550105,1.55196744983818,0.694117647058824,1.34136192073295
9892141,1363,50884548,"Private room",NA,"Zurich",NA,"Kreis 1",17,4.5,1,1,NA,132,NA,"PLATZHIRSCH bed&breakfast","2017-06-22 19:55:36.803088",47.372471,8.543159,"0101000020E61000005E0EBBEF18162140ADDA3521ADAF4740",94.2669967550105,1.60046643264562,0.717647058823529,1.34136192073295
17811138,1363,4615813,"Private room",NA,"Zurich",NA,"Kreis 2",8,4.5,2,1,NA,127,NA,"Beautiful, modern apartment close to down town.","2017-06-22 19:55:36.800496",47.363008,8.532331,"0101000020E6100000404B57B08D102140DB17D00B77AE4740",94.2669967550105,1.53984270413632,0.688235294117647,1.01930259240926
3222802,1363,16301607,"Private room",NA,"Zurich",NA,"Kreis 2",25,5,2,1,NA,127,NA,"Lifestyle in the Heart of the City","2017-06-22 19:55:36.797525",47.366073,8.536072,"0101000020E6100000469A7807781221406C79E57ADBAE4740",94.2669967550105,1.53984270413632,0.688235294117647,1.01930259240926
17411746,1363,23152238,"Private room",NA,"Zurich",NA,"Kreis 2",12,5,2,1,NA,138,NA,"Parques Rietberg, room without breakfast","2017-06-22 19:55:36.794740",47.361484,8.529616,"0101000020E61000006EE00ED4290F21407D03931B45AE4740",94.2669967550105,1.67321490685679,0.752941176470588,1.01930259240926
81784,1363,444222,"Private room",NA,"Zurich",NA,"Kreis 1",152,5,2,1,NA,127,NA,"Room with private bathroom ","2017-06-22 19:55:36.790070",47.375798,8.535044,"0101000020E610000090D78349F11121407CF31B261AB04740",94.2669967550105,1.53984270413632,0.688235294117647,1.34136192073295
8093940,1363,40667302,"Private room",NA,"Zurich",NA,"Kreis 7",6,5,2,1,NA,106,NA,"Room 8 Zurichberg Toblerstrasse","2017-06-22 19:55:34.952129",47.377528,8.559245,"0101000020E61000002EE7525C551E214082A966D652B04740",94.2669967550105,1.28522304439724,0.564705882352941,1.04123797875998
15155894,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 4",9,4,2,1,NA,116,NA,"Swiss Star Marc Aurel - Double Room #1","2017-06-22 19:55:34.947628",47.379767,8.510187,"0101000020E61000004FB0FF3A37052140CE8C7E349CB04740",94.2669967550105,1.40647050141585,0.623529411764706,1.0475354856734
8094116,1363,40667302,"Private room",NA,"Zurich",NA,"Kreis 7",1,0,2,1,NA,106,NA,"Room 7 on Zurichberg at Toblerplatz","2017-06-22 19:55:33.137087",47.379415,8.560133,"0101000020E61000001CD2A8C0C91E2140514EB4AB90B04740",94.2669967550105,1.28522304439724,0.564705882352941,1.04123797875998
15185796,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 3",1,0,1,1,NA,106,NA,"Swiss Star Guesthouse District 3 - Single Room","2017-06-22 19:55:33.134850",47.37512,8.515038,"0101000020E6100000FE648C0FB3072140AB09A2EE03B04740",94.2669967550105,1.28522304439724,0.564705882352941,0.958496967772351
4447902,1363,12852678,"Private room",NA,"Zurich",NA,"Kreis 5",7,5,2,1,NA,106,NA,"'ad home'","2017-06-22 19:55:33.131784",47.384121,8.527146,"0101000020E6100000376F9C14E60D2140795A7EE02AB14740",94.2669967550105,1.28522304439724,0.564705882352941,1.08787573099284
17017724,1363,3109303,"Private room",NA,"Zurich",NA,"Kreis 1",1,0,1,1,NA,111,NA,"ROOM IN CENTRAL HISTORIC APARTMENT","2017-06-22 19:55:33.128988",47.368676,8.530422,"0101000020E61000006728EE78930F2140F96871C630AF4740",94.2669967550105,1.34584677290655,0.594117647058824,1.34136192073295
9508018,1363,21273682,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,2,1,NA,105,NA,"big private bedroom in centre","2017-06-22 19:55:33.124675",47.366376,8.51937,"0101000020E61000000B0C59DDEA0921400805A568E5AE4740",94.2669967550105,1.27309829869538,0.558823529411765,0.958496967772351
3714988,1363,10485244,"Private room",NA,"Zurich",NA,"Kreis 4",0,0,1,1,NA,104,NA,"Heart of Zurich City ","2017-06-22 19:55:33.117602",47.379089,8.536401,"0101000020E61000005915E126A3122140FDA204FD85B04740",94.2669967550105,1.26097355299352,0.552941176470588,1.0475354856734
9793702,1363,50473060,"Private room",NA,"Zurich",NA,"Kreis 3",0,0,2,1,NA,105,NA,"Penthouse Wohnung im Herzen Zürichs","2017-06-22 19:55:33.115307",47.360846,8.521912,"0101000020E6100000A8C7B60C380B21403B72A43330AE4740",94.2669967550105,1.27309829869538,0.558823529411765,0.958496967772351
7580348,1363,32818426,"Private room",NA,"Zurich",NA,"Kreis 8",0,0,2,1,NA,115,NA,"Top location, next to the Lake","2017-06-22 19:55:33.110743",47.355034,8.556291,"0101000020E6100000471E882CD21C2140EA7B0DC171AD4740",94.2669967550105,1.39434575571399,0.617647058823529,1.15787197389607
15156156,1363,50348083,"Private room",NA,"Zurich",NA,"Kreis 4",1,0,1,1,NA,106,NA,"Swiss Star Guesthouse District 4 - single room","2017-06-22 19:55:33.108290",47.376542,8.527554,"0101000020E61000007BBFD18E1B0E214004C93B8732B04740",94.2669967550105,1.28522304439724,0.564705882352941,1.0475354856734
4982040,1363,3468995,"Private room",NA,"Zurich",NA,"Kreis 11",0,0,1,1,NA,112,NA,"Your little home","2017-06-22 19:55:33.104407",47.41084,8.538054,"0101000020E6100000C7F65AD07B132140BFF1B56796B44740",94.2669967550105,1.35797151860841,0.6,0.874852422750352
