uuid,source,orig_id,datetime_local,year,month,day,hour,lat,lon,sequence_img_count,sequence_index,sequence_id,hFoV,vFoV,heading,Beautiful,Boring,Depressing,Lively,Safe,Wealthy,Bird,Ground.Animal,Curb,Fence,Guard.Rail,Barrier,Wall,Bike.Lane,Crosswalk...Plain,Curb.Cut,Parking,Pedestrian.Area,Rail.Track,Road,Service.Lane,Sidewalk,Bridge,Building,Tunnel,Person,Bicyclist,Motorcyclist,Other.Rider,Lane.Marking...Crosswalk,Lane.Marking...General,Mountain,Sand,Sky,Snow,Terrain,Vegetation,Water,Banner,Bench,Bike.Rack,Billboard,Catch.Basin,CCTV.Camera,Fire.Hydrant,Junction.Box,Mailbox,Manhole,Phone.Booth,Pothole,Street.Light,Pole,Traffic.Sign.Frame,Utility.Pole,Traffic.Light,Traffic.Sign..Back.,Traffic.Sign..Front.,Trash.Can,Bicycle,Boat,Bus,Car,Caravan,Motorcycle,On.Rails,Other.Vehicle,Trailer,Truck,Wheeled.Slow,Car.Mount,Ego.Vehicle,Total,url
42754435-e8af-4ec7-8e0e-5256a78cc580,Mapillary,5279795582081317,2022-04-16 15:07:43.700000+02:00,2022,4,16,15,47.37575491508727,8.529274463653564,471,166,FOHutQNnYk397sv5UghTmf,67.56208023066911,41.24177754900827,332.8884463562197,3.66,5.72,5.51,7.47,3.42,9,0,0,7218,0,0,0,0,0,0,12555,1296,0,0,1031412,0,41961,0,1034817,0,2646,0,0,0,0,2004,0,0,76824,0,0,0,0,0,0,0,7635,0,0,0,0,6069,1263,0,0,0,6702,0,0,0,0,8655,12306,0,0,0,32430,0,0,0,0,0,0,0,0,0,2285793,https://www.mapillary.com/app/?focus=photo&pKey=5279795582081317
b908d9dd-8950-4cf2-bc77-190c36cd8c38,Mapillary,468751967667492,2015-05-30 14:05:09+02:00,2015,5,30,14,47.37835587578189,8.534016609191895,143,135,axatAwM5IbwWZATsRMrsCQ,90.794969981241,74.50445274376924,45,5.46,8.87,3.07,6.07,1.21,3.31,0,0,3364,136936,0,0,62856,0,0,0,0,0,0,1214996,0,18856,0,201144,0,13268,6092,0,0,0,29896,8944,0,1173568,0,0,0,0,304,0,0,7744,0,0,0,0,0,3132,0,0,360,13052,0,0,0,0,83952,0,31392,0,3572,0,0,0,0,32940,0,0,0,0,0,3046368,https://www.mapillary.com/app/?focus=photo&pKey=468751967667492
0e5ba1e8-c219-40c0-a3ae-2667f365ed7d,Mapillary,735484827608114,2022-04-17 18:23:53.800000+02:00,2022,4,17,18,47.369230153050125,8.531023263931274,46,17,oeDNUIkz0BxmOiHKAJrlLb,68.46444753428008,41.88742001184766,243.6997612715113,4.99,3.65,2.41,9.1,6.16,9.01,0,0,55188,0,0,0,141603,0,0,0,30552,0,0,425859,0,159135,0,784605,0,0,0,0,0,0,23076,0,0,120768,0,0,292713,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,3573,0,0,0,0,4173,564,0,0,0,282684,0,0,0,0,0,0,0,0,0,2328393,https://www.mapillary.com/app/?focus=photo&pKey=735484827608114
7ccd4b58-c8dd-4dc1-b7cf-2ed6dfe37518,Mapillary,318718093168074,2015-05-30 15:13:40+02:00,2015,5,30,15,47.37193679207411,8.526265025138855,111,213,r2n8WFulyBxNiG_3bUgeAQ,90.13356516165192,73.86805971194774,237,5.49,7.12,6.1,7.38,2.2,5.54,0,0,0,0,0,0,1192,0,0,0,0,0,122224,1160236,0,28284,0,271868,0,2168,0,0,0,9244,29140,0,0,1004884,0,0,351844,0,0,0,0,2112,0,0,0,0,0,0,0,0,5228,3052,0,33724,0,0,1124,0,2180,0,0,5016,0,0,0,0,0,0,0,0,0,3033520,https://www.mapillary.com/app/?focus=photo&pKey=318718093168074
5772ab64-9c57-4724-bcaf-02678c86f5b8,Mapillary,844616789464016,2021-03-28 10:41:12+02:00,2021,3,28,10,47.38181030537183,8.54185402393341,81,238,scwixisjp453f1b78p6213,NA,NA,0,1.39,1.61,3.16,4.78,3.16,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,181619,0,0,0,518961,0,0,0,0,0,0,13364,0,0,540217,0,0,0,0,0,0,0,10672,0,0,0,0,0,0,0,0,0,8682,0,0,3328,1004,5434,0,0,0,0,763927,0,0,0,0,0,0,0,0,0,2047208,https://www.mapillary.com/app/?focus=photo&pKey=844616789464016
0936032f-0564-4ffa-8e87-506e05c0ffca,Mapillary,669626947472891,2022-04-16 16:04:42.520000+02:00,2022,4,16,16,47.374995671922505,8.543280959129333,500,236,CW7BkQANa6h8f5r2ORKb1g,68.04284475707706,41.58525353411889,12.782624511101687,6.14,3.79,7.18,8.92,4.03,3.65,0,0,60684,0,0,0,0,0,0,0,6762,0,160320,588603,0,168660,0,399183,0,49278,0,0,0,0,38205,0,0,329649,0,0,241743,0,0,0,0,13362,3036,0,0,0,0,3726,0,0,954,252,0,13530,0,0,0,0,0,0,3765,172428,0,0,0,0,0,0,0,0,0,2254140,https://www.mapillary.com/app/?focus=photo&pKey=669626947472891
f1a9f063-0557-4c41-8a5b-3ea488d95fb5,Mapillary,3069000420011894,2015-03-03 15:20:10+01:00,2015,3,3,15,47.3806007359037,8.538147211074829,6,1,1JBWUfkdaukAMleyL0LTYQ,62.34683587504826,48.811458811591976,134.6332,5.91,4.95,1.55,4.38,4.72,7.87,0,0,0,9356,17928,0,80404,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,0,0,0,0,338432,0,152316,1117128,1380020,0,2668,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101608,https://www.mapillary.com/app/?focus=photo&pKey=3069000420011894
14749d9a-c32b-4f16-9999-5bccdcbe722e,Mapillary,1153491262138177,2020-01-10 15:16:41.771000+01:00,2020,1,10,15,47.37278690237642,8.535019755363464,370,241,e6b6rnadxtkfap7wobd6zl_v01,62.73664928579686,49.14288930073217,255.794921875,7.33,1.79,4.85,6.93,5.49,5.66,0,0,3856,6956,0,0,0,0,0,0,0,0,0,405112,0,4232,0,621084,0,0,0,0,0,46684,46692,0,0,786392,0,0,711808,0,0,0,0,2340,0,0,0,0,0,0,0,0,9016,32636,0,0,5996,1168,752,0,0,0,0,363480,0,0,0,0,0,0,0,26804,0,3075008,https://www.mapillary.com/app/?focus=photo&pKey=1153491262138177
a7b9cfad-96eb-4d56-933a-ef16aa1fe9d1,Mapillary,331958755689148,2022-04-16 15:39:15.700000+02:00,2022,4,16,15,47.38062616257446,8.52690875530243,209,64,rN6AdakM4KeVm1YbUuZRhQ,67.60156623737865,41.269944211497794,301.88748326349923,6.32,5.21,1.85,8.29,7.06,7.59,0,0,30258,293151,0,0,0,546,0,76587,0,0,0,636903,0,288966,0,549636,0,39618,13935,0,0,0,8712,0,0,123816,0,354,112848,0,15,0,0,13932,1215,0,0,0,0,0,0,0,3033,30741,0,0,0,0,4035,5151,50046,0,0,18447,0,0,0,0,0,0,0,0,0,2301945,https://www.mapillary.com/app/?focus=photo&pKey=331958755689148
29063bf9-572c-4de6-a483-77d89ed4451d,Mapillary,318527617118684,2022-04-18 20:28:53+02:00,2022,4,18,20,47.38259850837935,8.537492752075195,408,205,H9xKsUEuwRMdjeI3cYAl5W,67.42975472876955,41.14744207956551,155.55071363753905,9.02,2.96,0.71,8.13,8.77,9.09,0,0,13380,26358,0,0,0,51,0,21387,18096,0,0,470721,0,147438,0,468960,0,4422,0,0,0,7512,17898,0,0,494460,0,4107,499557,0,0,0,0,0,0,0,0,0,0,3153,0,0,1281,22401,0,0,0,0,12126,0,0,0,0,72201,0,0,0,0,0,0,0,0,0,2305509,https://www.mapillary.com/app/?focus=photo&pKey=318527617118684
8116dfcd-df87-4059-9c7b-5cd0c5869c2d,Mapillary,160663005885203,2015-06-14 15:45:47+02:00,2015,6,14,15,47.383023479304654,8.528748750686646,209,207,ZjZEi6kZYMQcs1OLNhIjtA,88.20942861522539,72.02832330038625,306,7.67,2.08,7.57,8.51,4.62,4.46,0,0,4840,297956,0,0,481308,0,0,38032,18528,0,0,913132,0,59236,0,421844,0,0,0,0,0,0,13992,0,0,313212,0,0,303260,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,7172,0,0,0,0,2460,0,0,0,0,239196,0,0,0,0,0,0,0,0,0,3115172,https://www.mapillary.com/app/?focus=photo&pKey=160663005885203
a4fdea89-06b2-4646-93fb-ad7ad48bf5e4,Mapillary,861118004615851,2019-03-16 16:22:55.163000+01:00,2019,3,16,16,47.37613998160512,8.544836640357971,112,85,Eq_XNp7qSxaMCiyJAR-spg,65.19286649502509,39.56573585092836,330.0260925293,4.27,1.33,1.46,7.2,2.75,2.24,0,0,11163,0,0,0,4161,0,0,0,0,0,95346,287253,0,204318,106188,747849,0,6987,0,0,0,0,45402,0,0,27576,0,0,33018,0,0,0,0,9477,0,0,0,0,0,0,0,0,0,12930,0,2046,1998,2847,14979,0,1131,0,0,74892,0,0,0,0,0,0,0,0,620109,2309670,https://www.mapillary.com/app/?focus=photo&pKey=861118004615851
2e0dfb06-fcb0-48cb-b197-b80cf3ced771,Mapillary,677955306643271,2022-04-16 10:58:11+02:00,2022,4,16,10,47.38023386400346,8.527852892875671,368,271,1A5NegP2t3c7dbXOGpL9TZ,67.67277204716935,41.32075732141091,286.848234187181,7.02,3.31,4.83,5.73,3.25,1.67,0,0,57669,20958,0,0,56361,0,0,51165,26967,0,0,1113195,0,196743,0,415653,0,564,0,0,0,0,64557,0,0,50280,0,0,138255,0,0,0,0,9759,0,0,0,0,0,0,0,0,0,11880,0,5244,0,0,612,0,0,0,0,102321,0,0,0,0,0,1152,0,0,0,2323335,https://www.mapillary.com/app/?focus=photo&pKey=677955306643271
56e2dded-c427-4be4-a6a7-1bb87c372bca,Mapillary,2329541510512178,2015-12-02 08:15:40.380000+01:00,2015,12,2,8,47.38073876625469,8.540491461753845,81,40,v7x0XDNxKqLwGnFDUwiV2Q,57.88827471371863,45.05503868649252,330.9008,8.61,2.92,0.83,5.75,6.61,7.76,0,0,11640,0,0,178820,3028,0,0,0,0,16652,0,0,0,1358300,12000,140044,0,0,0,0,0,0,0,4252,0,140616,0,0,1024440,200836,0,2972,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,2320,0,0,0,0,0,0,0,0,0,3100156,https://www.mapillary.com/app/?focus=photo&pKey=2329541510512178
94339c7b-dd4b-4d4a-ba65-27fd1840412e,Mapillary,946799019433659,2019-06-09 11:53:21.552000+02:00,2019,6,9,11,47.38013942131897,8.540931344032288,362,175,op3gmtr2kt6sot9omlozo9,66.96448748739019,40.81644054624426,162.1650390625,7.6,3.22,2.49,7.86,5.69,8.48,0,0,3825,8976,0,95583,1206,0,0,0,0,1086,0,9768,0,220923,47475,105795,0,4563,0,0,0,0,0,0,0,424536,0,93345,1169847,144822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,2332947,https://www.mapillary.com/app/?focus=photo&pKey=946799019433659
4cd4b24d-6e3f-48fb-9b6a-aa014585c75b,Mapillary,253595216521278,2014-11-09 17:25:59+01:00,2014,11,9,17,47.37888622352753,8.544284105300903,45,416,Qv0qsVMCnmVBbhBiaWeHMg,51.17669810541239,39.5117339896815,22.933759689331,6.27,2.33,4.02,7.47,3.75,5.24,0,0,11592,33336,0,8656,326344,0,0,28752,0,0,6012,180604,0,377904,0,108596,0,0,0,0,0,342216,24688,0,0,694552,0,0,801864,0,0,0,3188,6120,0,0,0,0,0,0,0,0,1248,14004,0,14632,0,0,16324,0,34076,0,0,2568,0,0,0,0,0,0,0,0,0,3037276,https://www.mapillary.com/app/?focus=photo&pKey=253595216521278
f2d287ff-de65-4517-a8bc-fd9be877aea6,Mapillary,5000373296706262,2022-04-16 15:46:43.865000+02:00,2022,4,16,15,47.38073513388167,8.533555269241333,500,67,BFWOk3HypJS0UVQK451Evo,69.08733592431433,42.33550536138885,120.45778045344628,3.8,5.61,2.48,8.23,8.36,4.5,0,0,6861,0,0,0,0,0,0,105825,0,0,0,718449,0,167706,0,955176,0,14091,65346,0,0,0,2283,0,0,88668,0,0,0,0,4050,0,0,3474,41199,0,0,0,0,510,0,0,0,58521,0,0,0,0,0,0,78060,0,0,0,0,0,0,0,0,0,0,0,0,2310219,https://www.mapillary.com/app/?focus=photo&pKey=5000373296706262
b5cd6920-b565-4831-92dc-ebbff9c06c3e,Mapillary,143489771558065,2022-04-15 16:01:02+02:00,2022,4,15,16,47.38271474008389,8.541478514671326,452,423,TCOUx2SPWfjHal9mXh6ibV,68.43715495299652,41.86783191291836,330.7927760687158,5.12,7.8,8.03,6.78,4.4,5.64,0,0,82782,21036,0,0,47457,0,0,0,0,0,25722,490137,0,298884,0,528519,0,32445,0,0,0,95913,18555,0,0,174807,0,4311,90171,0,0,0,0,24897,0,0,564,0,0,15270,0,0,0,11838,0,17112,0,6807,20805,0,0,0,0,0,0,0,286056,0,0,0,0,0,0,2294088,https://www.mapillary.com/app/?focus=photo&pKey=143489771558065
27029ff8-5215-4446-aab3-a8f48914f8f2,Mapillary,986978765172925,2021-05-03 15:34:16+02:00,2021,5,3,15,47.3690375949144,8.528024554252625,194,364,ok1wcuk5f2hzemuws80grn,97.3237398936731,80.89930705349127,0,5.83,4.23,5.11,8.3,3.03,7.64,0,0,15668,69680,0,0,5192,0,0,103272,0,0,0,934444,0,347776,0,368004,0,2868,0,11884,0,209356,640,0,0,560780,0,2136,214484,0,0,0,0,0,81188,0,0,0,0,0,0,0,0,18704,0,7864,18688,0,5612,0,0,0,0,39584,0,6160,0,0,0,0,0,0,0,3023984,https://www.mapillary.com/app/?focus=photo&pKey=986978765172925
0779217b-a50b-45b9-81ff-fb4c49dd1af7,Mapillary,1484823798595762,2022-08-12 19:40:03.500000+02:00,2022,8,12,19,47.3744689178493,8.541306853294373,500,200,MVQt1qXGr9pHjhLDOZYg4E,85.56103760621554,54.96539946721257,95.22137070088796,5.45,3.56,0.48,7.63,6.93,7.61,0,0,5259,0,0,9756,1161,1401,0,0,0,0,0,806299,0,0,0,149628,0,0,0,0,0,1215,78696,0,0,509070,0,0,69522,0,882,0,0,6825,0,0,0,3981,0,0,0,0,0,8763,0,732,10266,894,2481,0,0,0,0,527757,0,0,0,0,0,114828,0,0,0,2309416,https://www.mapillary.com/app/?focus=photo&pKey=1484823798595762
6c2cc880-2b7e-4069-a38b-d10aa34d15f8,Mapillary,503200374458177,2020-05-09 20:14:50+02:00,2020,5,9,20,47.383157871106505,8.54536771774292,42,182,8f61dxuubzbu9c11sdxvvz,48.81550067024425,28.63338565893955,185.69122314453,9.61,1.77,3.22,9.28,6.7,9.2,0,0,8166,26415,0,0,31698,0,0,5007,2763,0,0,1004196,0,22893,0,401697,0,0,0,0,0,0,2796,0,0,81009,0,7977,513660,0,0,0,0,6750,0,0,0,0,0,0,0,0,0,3075,0,0,0,0,2868,0,12201,0,0,157024,0,4209,0,0,0,0,0,0,0,2294404,https://www.mapillary.com/app/?focus=photo&pKey=503200374458177
45436e9a-c99e-4b63-a369-2b3a830cc434,Mapillary,302451384821019,2016-04-21 16:05:15.813000+02:00,2016,4,21,16,47.377306062116304,8.546424508094788,205,489,jApLV-PoijZU1eDOozzLlA,58.3460501026054,45.43788376857064,156.87950633933,6.76,4.25,5.56,4.78,4.03,3.45,0,0,57304,0,0,0,89592,0,0,0,0,0,83188,717700,0,147932,0,140728,0,940,0,0,0,0,50872,0,0,457836,0,0,1255016,0,0,0,0,1652,0,0,0,0,0,0,0,0,0,3128,0,24764,0,0,16636,0,0,0,0,23188,0,0,0,0,0,0,0,0,0,3070476,https://www.mapillary.com/app/?focus=photo&pKey=302451384821019
a7c662dc-43b3-41b4-b2b7-03aafa32be69,Mapillary,743469386291127,2019-03-17 13:31:40.508000+01:00,2019,3,17,13,47.377117166089135,8.539568781852722,224,26,yoGt5kj-R2y3llziGRL0Zg,67.21162760545454,40.99212817641472,106.2756652832,3.3,3.19,3.7,9.31,2.13,3.17,0,0,15663,85725,0,0,0,0,0,15945,0,0,0,133767,0,141276,0,528303,0,13395,9111,0,0,235806,19737,0,0,152595,0,0,34191,0,0,0,0,17634,0,0,0,0,0,0,0,0,0,60252,0,10215,11469,101505,4443,0,9999,0,0,44622,0,0,31707,0,0,0,0,0,586947,2264307,https://www.mapillary.com/app/?focus=photo&pKey=743469386291127
f04f5fa7-dbcc-4d8f-9cea-57920a4adb80,Mapillary,543627923474076,2016-04-21 15:50:35.600000+02:00,2016,4,21,15,47.37300851007527,8.530915975570679,205,351,jApLV-PoijZU1eDOozzLlA,56.60637963274189,43.986309138357,239.62557801549,9.69,0.55,3.97,8.51,7.99,8.5,0,0,40432,0,0,0,0,0,0,0,0,0,0,881564,0,34416,0,829944,0,0,2652,0,0,0,62084,0,0,302108,0,0,788304,0,0,0,0,36844,0,0,0,0,0,19400,0,0,0,6288,0,7180,0,0,9304,0,38280,0,10068,6288,0,0,0,0,0,0,0,0,0,3075156,https://www.mapillary.com/app/?focus=photo&pKey=543627923474076
f2b9a985-483b-429e-8c12-89c9813d3a45,Mapillary,345693810820344,2022-04-16 15:12:10.100000+02:00,2022,4,16,15,47.375903856243696,8.526511788368225,43,10,hwOY2xqCF8zDUPftvANjym,67.74731382563516,41.373978160441006,325.32215417582705,5.32,2.83,3.1,8.18,3.33,7.02,0,0,119571,0,0,0,4797,0,0,0,0,0,38877,797112,0,209088,0,239283,0,14550,0,0,0,2331,7626,0,0,204000,0,0,552066,0,0,0,0,6810,0,0,0,0,0,0,0,0,0,5508,0,33507,0,4293,16023,0,4035,0,0,15222,0,0,0,0,0,0,0,0,0,2274699,https://www.mapillary.com/app/?focus=photo&pKey=345693810820344
c70d9fc2-8a83-4979-8dfe-3f3a03b2dc09,Mapillary,841558123373091,2015-05-30 14:05:21+02:00,2015,5,30,14,47.37840673127644,8.534333109855652,143,137,axatAwM5IbwWZATsRMrsCQ,90.794969981241,74.50445274376924,112,3.59,5.73,6.49,5.42,3.9,2.7,0,0,0,6580,0,0,325684,0,0,0,0,10344,0,1031092,0,6804,0,709888,0,16044,0,0,0,0,14612,0,0,753628,0,0,0,0,35324,0,0,45664,0,0,0,0,0,0,0,0,1468,7192,0,0,0,0,119212,0,2372,0,0,0,0,0,0,0,0,0,0,0,0,3085908,https://www.mapillary.com/app/?focus=photo&pKey=841558123373091
084e90bf-5aaa-4383-8f88-a07ab27b856f,Mapillary,1334185577354093,2022-11-23 09:59:27+01:00,2022,11,23,9,47.37679749434767,8.534982204437256,163,12,9Bx5V1u2epwNTUbjyhcSC3,NA,NA,0,7.79,3.18,3.31,3.11,2.3,1.19,0,0,1955,106500,0,137830,0,0,0,0,0,0,0,369748,0,36161,0,564237,0,79961,0,24648,0,0,0,0,0,517775,0,0,112380,0,0,0,0,44478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3856,0,0,0,24277,2617,0,0,0,0,0,0,0,0,0,2026423,https://www.mapillary.com/app/?focus=photo&pKey=1334185577354093
5d9bc14d-5229-4310-b427-381f178590c7,Mapillary,307814100833794,2019-06-08 16:56:12.447000+02:00,2019,6,8,16,47.38258761164391,8.537487387657166,207,136,vikvxzp3u2rt19emix2kb7,66.98850528751183,40.8335011663867,335.7526550293,9.29,1.96,4.06,5.83,6.73,5.4,0,0,21609,3039,0,0,0,0,0,0,13404,0,0,219222,0,708270,0,675552,0,0,0,0,0,0,32469,0,0,101232,0,0,464544,0,0,0,0,0,0,0,0,0,0,0,0,0,477,5976,0,0,0,0,1434,0,0,0,0,61077,0,0,0,0,0,0,0,0,0,2308305,https://www.mapillary.com/app/?focus=photo&pKey=307814100833794
42cda24d-4f54-4854-bb0e-bd7667b856c0,Mapillary,373490104819909,2022-04-16 16:03:58.521000+02:00,2022,4,16,16,47.373909462933824,8.542953729629517,500,206,CW7BkQANa6h8f5r2ORKb1g,67.49829390115238,41.19629309115357,9.087105159996495,5,5.73,5.72,8.29,1.25,6.9,0,0,0,54039,0,9516,167652,0,0,0,0,0,295524,447702,0,83703,0,404394,0,35286,0,0,0,0,18822,0,0,552195,0,0,42327,0,0,5721,0,8838,13740,0,0,0,0,30045,0,0,0,12309,0,24138,0,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,0,0,2208135,https://www.mapillary.com/app/?focus=photo&pKey=373490104819909
3142da78-1aff-4c09-bb4c-e2e6cbddd48c,Mapillary,304565097824214,2019-03-17 13:30:03.449000+01:00,2019,3,17,13,47.37604189889109,8.537492752075195,364,522,NQAVenfsR1ufOPfqKzhrjQ,66.87954575347838,40.7561264604791,16.942779541016,6.38,0.69,2.45,9.43,3.83,2.05,0,0,8124,0,0,0,0,0,0,8871,0,0,36756,224880,0,220989,0,665370,0,5565,0,0,0,212688,8631,0,0,27597,0,0,130227,0,0,0,0,31878,0,0,0,0,0,3657,0,0,0,42090,0,0,0,0,12978,0,0,0,0,24909,0,0,0,0,0,0,0,0,584958,2250168,https://www.mapillary.com/app/?focus=photo&pKey=304565097824214
9dafc7fd-cffe-4c53-89c7-de90d89e75f8,Mapillary,722320865637460,2022-04-15 16:07:09.500000+02:00,2022,4,15,16,47.38303437594999,8.533673286437988,348,24,aweD2IrCmE6KGzl5bWYcnh,67.24231020715197,41.01396097020873,318.58922828753,7.49,4.46,5.86,7.16,4.73,6.48,0,0,38415,181437,0,0,98988,0,0,0,0,0,70071,982257,0,33447,0,352698,0,1650,0,0,0,0,54825,0,0,38007,0,234,349161,0,0,0,0,10836,0,0,0,114,0,0,0,0,2154,33678,0,5199,1497,0,13107,0,0,0,0,1857,0,0,0,0,0,0,0,0,0,2269632,https://www.mapillary.com/app/?focus=photo&pKey=722320865637460
e2ef9807-d4cf-426b-95f4-a259d9efae75,Mapillary,1301282546933504,2019-03-16 16:30:16.297000+01:00,2019,3,16,16,47.37540980591302,8.534907102584839,304,96,wPFGRMNITRS_7ZHWe3q7LA,69.39030706246811,42.55417341315547,218.94013977051,2.52,3.12,6.22,6.41,1.36,4.95,0,0,11376,73287,0,0,9657,0,0,0,0,0,0,530397,0,40992,0,539925,0,0,0,0,0,0,8742,0,0,110586,0,81498,133113,0,1443,0,0,36849,0,0,0,0,0,0,0,0,0,57696,0,29772,0,18,16089,0,0,0,0,27771,0,0,0,0,0,0,0,0,600942,2310153,https://www.mapillary.com/app/?focus=photo&pKey=1301282546933504
a248b40d-5d16-42df-85bf-c09f5c05b6ec,Mapillary,125122143292959,2022-04-16 15:07:26.300000+02:00,2022,4,16,15,47.37485036097959,8.530100584030151,471,130,FOHutQNnYk397sv5UghTmf,68.95278916546789,42.23854858723671,331.4162212879703,6.43,2.35,3.74,9.36,4.52,5.55,0,0,15222,0,0,0,0,0,0,19560,40662,0,0,763764,0,108462,0,932664,0,39288,0,0,0,0,27570,0,0,92277,0,0,5112,0,0,0,0,2055,0,0,0,0,0,0,0,0,0,2958,0,0,0,0,5805,1455,0,0,0,270357,0,0,0,0,0,0,0,0,0,2327211,https://www.mapillary.com/app/?focus=photo&pKey=125122143292959
ee660ff3-a00c-4870-938b-18d5d33eeed4,Mapillary,214574186767356,2018-12-04 12:56:25.830000+01:00,2018,12,4,12,47.375969244911175,8.536543250083923,71,65,Rqe9VVbvRHWOMya6m4meog,69.39030706246811,42.55417341315547,111.71231079102,2.37,2.06,0.66,7.8,1.65,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,123330,0,4185,0,1283595,0,418308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145086,0,756,250608,0,0,0,0,0,0,0,0,0,2225868,https://www.mapillary.com/app/?focus=photo&pKey=214574186767356
cb9bd683-ec20-4d36-8afa-0ea9171eae5e,Mapillary,201177718287726,2015-01-31 12:27:13+01:00,2015,1,31,12,47.37042908411726,8.53086769580841,132,146,v6z7gs3preuvwr1tmdyj40,62.34683587504826,48.811458811591976,234.6222,8.5,4.48,5.99,5.42,8.25,6.04,0,0,27748,150096,0,0,69508,0,0,0,0,0,0,447904,0,84,0,404444,0,1612,0,0,0,0,15612,3444,0,48604,0,152908,1770796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10340,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,3103780,https://www.mapillary.com/app/?focus=photo&pKey=201177718287726
bc11dd6b-c207-4df5-87e7-fa32503f2c05,Mapillary,323643455857261,2019-03-17 13:27:50.345000+01:00,2019,3,17,13,47.372979446823535,8.53139340877533,364,395,NQAVenfsR1ufOPfqKzhrjQ,69.7806970110259,42.83663738022445,332.06106567383,0.68,3.05,4.58,9.65,2.53,4.5,0,0,35772,0,0,0,0,0,0,1122,0,0,0,190737,0,265230,0,394707,0,3408,0,0,0,10422,9249,6018,0,181599,0,0,175482,0,0,6636,0,5499,0,0,0,0,0,0,0,0,0,8934,0,5880,1689,3180,0,0,0,0,0,315018,0,0,79731,1110,0,0,0,0,594510,2295933,https://www.mapillary.com/app/?focus=photo&pKey=323643455857261
45373481-c658-43d7-b587-223b2db8bdb7,Mapillary,512070867308390,2022-04-16 15:11:11.900000+02:00,2022,4,16,15,47.374490714673925,8.52812111377716,471,452,FOHutQNnYk397sv5UghTmf,67.93466002601906,41.50786125113886,322.6730290506197,8.2,6.83,5.59,8.45,7.82,8.5,0,0,89064,1836,0,0,0,0,0,0,0,0,70152,665175,0,5844,0,224784,0,4869,738,0,0,0,16125,0,0,91971,0,0,921996,0,270,0,0,10320,0,0,0,0,0,2373,0,0,0,119013,0,0,0,0,0,0,0,0,0,34857,0,0,0,0,0,0,0,0,0,2259387,https://www.mapillary.com/app/?focus=photo&pKey=512070867308390
0a1c6e82-b0ff-4ec6-a481-8823ffb09ce1,Mapillary,336953467775577,2019-06-09 11:54:31.390000+02:00,2019,6,9,11,47.379449258104415,8.541339039802551,362,219,op3gmtr2kt6sot9omlozo9,66.96448748739019,40.81644054624426,167.24267578125,6.44,2.5,2.74,5.25,8.12,9.19,0,0,0,36225,0,0,150213,0,0,0,0,0,0,0,0,341856,59889,84765,0,0,0,0,0,0,0,0,0,209199,0,238056,987507,177795,0,0,0,15,0,0,0,0,0,0,0,0,0,21765,0,0,0,0,5673,0,0,0,2688,0,0,0,0,0,0,0,0,0,0,2315646,https://www.mapillary.com/app/?focus=photo&pKey=336953467775577
3a359d06-4abb-45ac-bbed-0732aecf4e9c,Mapillary,585400446489788,2022-04-16 16:07:49.852000+02:00,2022,4,16,16,47.37455973789247,8.545678853988647,500,445,CW7BkQANa6h8f5r2ORKb1g,68.07517359010741,41.608392098412935,160.68623887123383,2.3,5.69,6.12,4.07,1.85,2.48,0,0,3312,0,0,0,137091,0,0,25173,0,0,0,24318,0,808050,0,1050255,0,0,0,0,0,6084,15,0,0,6840,0,0,119319,0,0,0,0,0,0,0,0,0,0,35328,0,0,0,60822,0,0,37488,0,2991,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,2318826,https://www.mapillary.com/app/?focus=photo&pKey=585400446489788
a7dd27a3-c7dd-43b5-81e6-e12f2b00aba1,Mapillary,3488170151409891,2022-04-17 17:40:56.200000+02:00,2022,4,17,17,47.37448708187043,8.527917265892029,473,383,1aqUwQrnNXTlF9KgovfB8E,68.32776099330952,41.78935696743088,138.4889044725645,8.93,4.08,2.18,9.15,7.98,8.37,0,0,40545,1455,0,0,0,0,0,0,16758,0,105738,574710,0,0,0,459648,0,5400,0,0,0,0,7839,0,0,83319,0,10038,896142,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4431,0,0,0,0,18,0,0,0,0,106749,0,0,0,0,0,0,0,0,0,2312820,https://www.mapillary.com/app/?focus=photo&pKey=3488170151409891
