room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
8607921,279,28628731,Private room,Switzerland,Zurich,,Kreis 7,7,4.5,2.0,1.0,1.0,88.0,2.0,,2016-01-11 07:31:51.072279,47.368871,8.553866,0101000020E610000090BB0853941B2140AEB8382A37AF4740
8246496,279,23284173,Entire home/apt,Switzerland,Zurich,,Kreis 6,6,4.5,2.0,1.0,1.0,72.0,1.0,,2016-01-11 07:31:38.455655,47.387866,8.544576,0101000020E61000007C5F5CAAD21621407C9DD497A5B14740
8866755,279,46219727,Private room,Switzerland,Zurich,,Kreis 11,10,4.5,2.0,1.0,1.0,57.0,1.0,,2016-01-11 07:31:28.556248,47.408057,8.545774,0101000020E6100000A30392B06F172140B2F336363BB44740
10135126,279,27537714,Entire home/apt,Switzerland,Zurich,,Kreis 9,0,,4.0,2.0,1.0,93.0,20.0,,2016-01-11 07:31:15.437329,47.391547,8.475802,0101000020E610000027BEDA519CF3204068EC4B361EB24740
5859264,279,22183665,Private room,Switzerland,Zurich,,Kreis 3,11,4.5,1.0,1.0,1.0,43.0,2.0,,2016-01-11 07:31:12.320810,47.370037,8.507996,0101000020E610000065FF3C0D18042140ADA7565F5DAF4740
8272529,279,1371406,Shared room,Switzerland,Zurich,,Kreis 11,7,4.5,2.0,1.0,1.0,28.0,1.0,,2016-01-11 07:49:19.644444,47.404319,8.55472,0101000020E6100000CEDF8442041C2140621399B9C0B34740
4756232,279,2140298,Shared room,Switzerland,Zurich,,Kreis 10,1,,2.0,1.0,1.0,99.0,1.0,,2016-01-11 08:17:22.951824,47.399413,8.501919,0101000020E6100000677BF486FB002140734C16F71FB34740
9253340,279,9230404,Shared room,Switzerland,Zurich,,Kreis 8,0,,2.0,1.0,1.0,61.0,2.0,,2016-01-11 07:45:41.762769,47.356994,8.554568,0101000020E6100000F6D03E56F01B2140226FB9FAB1AD4740
9305965,279,48309059,Shared room,Switzerland,Zurich,,Kreis 4,0,,,1.0,1.0,47.0,1.0,,2016-01-11 08:52:54.701496,47.378977,8.527444,0101000020E61000005EF1D4230D0E2140D5777E5182B04740
6072600,279,31518158,Shared room,Switzerland,Zurich,,Kreis 9,14,5.0,2.0,1.0,1.0,29.0,1.0,,2016-01-11 08:26:29.416992,47.398177,8.497589,0101000020E6100000DDB243FCC3FE20407B82C476F7B24740
9638458,279,7766714,Shared room,Switzerland,Zurich,,Kreis 11,6,5.0,1.0,1.0,1.0,78.0,1.0,,2016-01-11 07:42:41.302772,47.417981,8.535156,0101000020E610000030849CF7FF112140B8ACC26680B54740
5847661,279,29816318,Shared room,Switzerland,Zurich,,Kreis 2,4,5.0,1.0,1.0,2.0,57.0,3.0,,2016-01-11 07:59:16.284820,47.360458,8.526016,0101000020E610000071581AF8510D214071CADC7C23AE4740
4131415,279,21433655,Entire home/apt,Switzerland,Zurich,,Kreis 1,6,5.0,,2.0,,399.0,1.0,,2016-01-11 08:02:07.055405,47.370036,8.544794,0101000020E6100000321D3A3DEF162140DC2BF3565DAF4740
8820116,279,18035347,Entire home/apt,Switzerland,Zurich,,Kreis 4,1,4.0,,2.0,2.0,311.0,3.0,,2016-01-11 07:58:22.999646,47.37351,8.527627,0101000020E610000023F94A20250E21404F5DF92CCFAF4740
5479767,279,2684024,Entire home/apt,Switzerland,Zurich,,Kreis 4,16,4.5,,2.0,1.0,207.0,1.0,,2016-01-11 08:16:25.143090,47.380103,8.524147,0101000020E6100000D097DEFE5C0C2140450E1137A7B04740
2055920,279,4387358,Entire home/apt,Switzerland,Zurich,,Kreis 4,7,5.0,,2.0,2.0,337.0,3.0,,2016-01-11 08:28:37.436131,47.380148,8.527682,0101000020E61000003160C9552C0E2140E5D18DB0A8B04740
2655041,279,13591955,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,5.0,2.0,2.0,202.0,5.0,,2016-01-11 08:33:37.697537,47.367557,8.531666,0101000020E61000004FCAA486361021403B35971B0CAF4740
3103300,279,829091,Entire home/apt,Switzerland,Zurich,,Kreis 12,34,4.5,,2.0,1.0,90.0,3.0,,2016-01-11 08:42:00.077495,47.406065,8.587163,0101000020E6100000AED7F4A0A02C21406E861BF0F9B34740
740193,279,2769888,Entire home/apt,Switzerland,Zurich,,Kreis 3,15,4.5,,3.0,1.0,259.0,2.0,,2016-01-11 08:02:53.363915,47.364119,8.496018,0101000020E610000064744012F6FD2040166D8E739BAE4740
6368246,279,32366389,Entire home/apt,Switzerland,Zurich,,Kreis 5,16,5.0,5.0,1.0,1.0,203.0,2.0,,2016-01-11 08:30:02.882098,47.387477,8.515749,0101000020E6100000B0E3BF4010082140E179A9D898B14740
3691351,279,18715465,Entire home/apt,Switzerland,Zurich,,Kreis 8,3,4.5,,4.0,,397.0,5.0,,2016-01-11 08:31:36.389904,47.362956,8.557166,0101000020E6100000E3E2A8DC441D214088F19A5775AE4740
3683319,279,18715465,Entire home/apt,Switzerland,Zurich,,Kreis 8,10,4.0,,3.0,2.0,228.0,5.0,,2016-01-11 08:32:41.401605,47.362879,8.557277,0101000020E610000040A03369531D2140DDB3AED172AE4740
2494819,279,3248823,Entire home/apt,Switzerland,Zurich,,Kreis 5,6,4.5,5.0,2.0,1.0,177.0,5.0,,2016-01-11 08:27:27.360079,47.386437,8.527608,0101000020E61000004837C2A2220E2140707B82C476B14740
4267510,279,22153637,Entire home/apt,Switzerland,Zurich,,Kreis 6,7,5.0,5.0,1.0,,259.0,3.0,,2016-01-11 08:35:44.115569,47.394129,8.534986,0101000020E6100000BEA25BAFE9112140DDB3AED172B24740
6597407,279,22254359,Entire home/apt,Switzerland,Zurich,,Kreis 11,3,4.5,4.0,2.0,1.0,97.0,1.0,,2016-01-11 07:45:47.546523,47.41634,8.508369,0101000020E6100000B7990AF14804214021020EA14AB54740
10201866,279,50497475,Entire home/apt,Switzerland,Zurich,,Kreis 5,0,,4.0,2.0,1.0,230.0,1.0,,2016-01-11 09:03:56.576455,47.383026,8.533104,0101000020E6100000CBBBEA01F310214044C2F7FE06B14740
8512411,279,44778946,Entire home/apt,Switzerland,Zurich,,Kreis 2,1,5.0,5.0,3.0,2.0,103.0,1.0,,2016-01-11 09:03:52.819208,47.336618,8.5196,0101000020E6100000D200DE02090A21405A9F724C16AB4740
7608030,279,4972224,Private room,Switzerland,Zurich,,Kreis 3,5,5.0,2.0,1.0,1.0,66.0,2.0,,2016-01-11 09:03:35.812281,47.374017,8.515005,0101000020E61000008F8D40BCAE072140F392FFC9DFAF4740
8246386,279,6248169,Entire home/apt,Switzerland,Zurich,,Kreis 8,2,4.0,2.0,0.0,1.0,103.0,2.0,,2016-01-11 09:03:31.389702,47.356174,8.553301,0101000020E61000002DB0C7444A1B2140BFD7101C97AD4740
4921250,279,25347589,Entire home/apt,Switzerland,Zurich,,Kreis 6,14,4.5,5.0,1.0,1.0,207.0,2.0,,2016-01-11 09:03:23.127998,47.386513,8.545112,0101000020E6100000765089EB181721404B3D0B4279B14740
2705338,279,13336850,Private room,Switzerland,Zurich,,Kreis 3,60,4.5,2.0,1.0,1.0,58.0,2.0,,2016-01-11 09:03:15.159949,47.365171,8.50807,0101000020E61000004E2844C0210421404B395FECBDAE4740
5370679,279,2775324,Private room,Switzerland,Zurich,,Kreis 10,2,5.0,4.0,1.0,1.0,67.0,2.0,,2016-01-11 09:03:11.348931,47.390291,8.534856,0101000020E6100000852348A5D81121402976340EF5B14740
7683765,279,40284388,Entire home/apt,Switzerland,Zurich,,Kreis 11,19,4.5,2.0,0.0,1.0,88.0,2.0,,2016-01-11 09:03:00.144287,47.403556,8.54227,0101000020E61000002F34D769A4152140630D17B9A7B34740
10036768,279,29089449,Private room,Switzerland,Zurich,,Kreis 9,1,4.0,1.0,1.0,2.0,27.0,2.0,,2016-01-11 09:02:55.007803,47.379413,8.482687,0101000020E6100000A1681EC022F72040B056ED9A90B04740
9700890,279,32974413,Entire home/apt,Switzerland,Zurich,,Kreis 8,0,,5.0,2.0,2.0,186.0,1.0,,2016-01-11 09:02:50.441364,47.354056,8.558434,0101000020E6100000EDF2AD0FEB1D2140EE79FEB451AD4740
7046592,279,1712986,Private room,Switzerland,Zurich,,Kreis 4,2,5.0,2.0,1.0,,83.0,1.0,,2016-01-11 09:02:42.498883,47.375077,8.518916,0101000020E610000006BEA25BAF092140AB3DEC8502B04740
6007128,279,1371406,Private room,Switzerland,Zurich,,Kreis 11,19,4.5,4.0,1.0,1.0,46.0,1.0,,2016-01-11 09:02:39.014717,47.404241,8.554294,0101000020E6100000F1BC546CCC1B2140E659492BBEB34740
9106445,279,5825949,Private room,Switzerland,Zurich,,Kreis 3,4,5.0,2.0,1.0,,48.0,1.0,,2016-01-11 09:02:34.976523,47.363815,8.507479,0101000020E610000046D09849D4032140AA656B7D91AE4740
2668952,279,13570663,Entire home/apt,Switzerland,Zurich,,Kreis 1,120,4.5,2.0,0.0,1.0,124.0,3.0,,2016-01-11 09:02:24.007561,47.374751,8.54413,0101000020E6100000828B15359816214058923CD7F7AF4740
9144546,279,8499322,Entire home/apt,Switzerland,Zurich,,Kreis 4,1,5.0,2.0,1.0,1.0,88.0,2.0,,2016-01-11 09:02:17.322537,47.377061,8.528547,0101000020E61000003ECC5EB69D0E21406CCCEB8843B04740
10261675,279,52759183,Private room,Switzerland,Zurich,,Kreis 6,0,,2.0,1.0,1.0,41.0,1.0,,2016-01-11 09:02:10.976783,47.400471,8.537887,0101000020E610000019E3C3EC651321408BFF3BA242B34740
7302778,279,1316198,Entire home/apt,Switzerland,Zurich,,Kreis 10,3,5.0,3.0,1.0,1.0,120.0,3.0,,2016-01-11 09:01:53.099061,47.394651,8.529122,0101000020E61000002F302B14E90E2140B72A89EC83B24740
9183981,279,4936901,Private room,Switzerland,Zurich,,Kreis 4,5,5.0,2.0,1.0,1.0,72.0,1.0,,2016-01-11 09:01:45.726483,47.376812,8.524947,0101000020E610000041446ADAC50C2140C45E28603BB04740
2779479,279,3154411,Entire home/apt,Switzerland,Zurich,,Kreis 11,22,5.0,2.0,0.0,1.0,76.0,2.0,,2016-01-11 09:01:37.536334,47.414873,8.555774,0101000020E610000028EFE3688E1C2140287FF78E1AB54740
10420840,279,5496451,Private room,Switzerland,Zurich,,Kreis 10,0,,2.0,1.0,1.0,62.0,1.0,,2016-01-11 09:01:33.736390,47.396614,8.531354,0101000020E61000009432A9A10D10214060915F3FC4B24740
4884398,279,19901065,Private room,Switzerland,Zurich,,Kreis 6,7,4.5,3.0,1.0,,72.0,2.0,,2016-01-11 09:01:30.156604,47.385573,8.537481,0101000020E61000005871AAB5301321403D9CC0745AB14740
9916742,279,6248169,Entire home/apt,Switzerland,Zurich,,Kreis 1,0,,1.0,0.0,1.0,135.0,21.0,,2016-01-11 09:01:17.382240,47.373278,8.541042,0101000020E61000005D86FF74031521407C28D192C7AF4740
693082,279,3545290,Private room,Switzerland,Zurich,,Kreis 3,101,4.5,2.0,1.0,1.0,62.0,2.0,,2016-01-11 09:01:07.047542,47.366058,8.520336,0101000020E6100000E8DCED7A690A2140373811FDDAAE4740
6395827,279,33346743,Entire home/apt,Switzerland,Zurich,,Kreis 9,0,,2.0,0.0,1.0,81.0,3.0,,2016-01-11 09:01:01.592910,47.396206,8.493132,0101000020E6100000DE3829CC7BFC20404F3DD2E0B6B24740
7766128,279,40769593,Private room,Switzerland,Zurich,,Kreis 3,2,5.0,2.0,1.0,1.0,78.0,2.0,,2016-01-11 09:00:50.834665,47.371477,8.51983,0101000020E610000099F56228270A2140AC1BEF8E8CAF4740
9952726,279,49167733,Private room,Switzerland,Zurich,,Kreis 1,0,,1.0,1.0,1.0,72.0,1.0,,2016-01-11 09:00:35.598606,47.371776,8.540468,0101000020E6100000AE11C138B814214006B8205B96AF4740
7360342,279,14678926,Entire home/apt,Switzerland,Zurich,,Kreis 1,4,5.0,5.0,3.0,1.0,165.0,5.0,,2016-01-11 09:00:28.073962,47.372379,8.545664,0101000020E61000008735954561172140CD5B751DAAAF4740
9751421,279,22425093,Entire home/apt,Switzerland,Zurich,,Kreis 6,1,2.0,5.0,2.0,1.0,124.0,5.0,,2016-01-11 09:00:15.447632,47.390491,8.538392,0101000020E610000027DBC01DA8132140F030ED9BFBB14740
9135891,279,47579967,Private room,Switzerland,Zurich,,Kreis 4,1,5.0,2.0,1.0,1.0,88.0,1.0,,2016-01-11 09:00:11.187210,47.370389,8.527275,0101000020E61000002EFF21FDF60D21402AE620E868AF4740
10032053,279,1569572,Entire home/apt,Switzerland,Zurich,,Kreis 4,1,5.0,3.0,1.0,1.0,104.0,3.0,,2016-01-11 09:00:06.645289,47.372343,8.528665,0101000020E61000006614CB2DAD0E214080F277EFA8AF4740
1556911,279,3357034,Private room,Switzerland,Zurich,,Kreis 8,15,4.5,2.0,1.0,1.0,83.0,1.0,,2016-01-11 08:59:54.806878,47.355421,8.572147,0101000020E61000004F029B73F0242140E3A7716F7EAD4740
3683254,279,18715465,Entire home/apt,Switzerland,Zurich,,Kreis 8,4,4.0,,3.0,2.0,259.0,5.0,,2016-01-11 08:59:49.792570,47.362908,8.557741,0101000020E6100000D446753A901D214077BAF3C473AE4740
8837474,279,2009142,Private room,Switzerland,Zurich,,Kreis 5,1,5.0,4.0,1.0,,76.0,4.0,,2016-01-11 08:59:36.997929,47.38098,8.532222,0101000020E6100000666CE8667F1021400D37E0F3C3B04740
8727969,279,23059306,Entire home/apt,Switzerland,Zurich,,Kreis 4,2,4.5,2.0,1.0,1.0,192.0,2.0,,2016-01-11 08:59:32.405252,47.379937,8.52729,0101000020E6100000040473F4F80D21402AC58EC6A1B04740
9472351,279,47760728,Private room,Switzerland,Zurich,,Kreis 12,7,4.5,1.0,1.0,1.0,41.0,1.0,,2016-01-11 08:59:28.887344,47.406238,8.578286,0101000020E61000002578431A152821403C32569BFFB34740
8526434,279,44896404,Private room,Switzerland,Zurich,,Kreis 3,0,,3.0,1.0,1.0,161.0,5.0,,2016-01-11 08:59:24.008030,47.35822,8.516162,0101000020E61000003BE0BA6246082140F6622827DAAD4740
9306393,279,48309059,Shared room,Switzerland,Zurich,,Kreis 4,1,4.0,,1.0,1.0,43.0,1.0,,2016-01-11 08:58:54.116521,47.379062,8.528337,0101000020E61000009488F02F820E21400394861A85B04740
6293591,279,12227344,Entire home/apt,Switzerland,Zurich,,Kreis 3,48,4.5,3.0,0.0,1.0,103.0,2.0,,2016-01-11 08:58:44.175040,47.365442,8.520282,0101000020E61000001B65FD66620A2140DC4AAFCDC6AE4740
3682291,279,18715465,Entire home/apt,Switzerland,Zurich,,Kreis 7,7,4.0,2.0,0.0,1.0,98.0,5.0,,2016-01-11 08:58:30.500597,47.370123,8.555971,0101000020E6100000800C1D3BA81C2140AB3FC23060AF4740
3235722,279,8826279,Private room,Switzerland,Zurich,,Kreis 2,33,5.0,2.0,1.0,,72.0,2.0,,2016-01-11 08:58:27.995873,47.348436,8.527425,0101000020E6100000832F4CA60A0E2140E15F048D99AC4740
3857421,279,19901065,Entire home/apt,Switzerland,Zurich,,Kreis 6,1,,3.0,1.0,2.0,93.0,7.0,,2016-01-11 08:58:23.377356,47.385458,8.538881,0101000020E61000001EDFDE35E8132140A4FD0FB056B14740
6431443,279,33568912,Entire home/apt,Switzerland,Zurich,,Kreis 3,27,4.5,2.0,1.0,1.0,82.0,2.0,,2016-01-11 08:58:08.389479,47.370926,8.516412,0101000020E61000001F86562767082140389ECF807AAF4740
81784,279,444222,Private room,Switzerland,Zurich,,Kreis 1,70,5.0,2.0,1.0,1.0,123.0,1.0,,2016-01-11 08:57:58.628102,47.375798,8.535044,0101000020E610000090D78349F11121407CF31B261AB04740
8754742,279,45907431,Private room,Switzerland,Zurich,,Kreis 5,1,4.0,2.0,1.0,1.0,101.0,1.0,,2016-01-11 08:57:43.326607,47.38903,8.521726,0101000020E61000001FF296AB1F0B2140D9942BBCCBB14740
2056618,279,9230404,Shared room,Switzerland,Zurich,,Kreis 11,2,4.5,2.0,1.0,1.0,71.0,2.0,,2016-01-11 08:57:36.268592,47.405412,8.546311,0101000020E6100000DEE34C13B6172140F6B3588AE4B34740
1349285,279,7320667,Private room,Switzerland,Zurich,,Kreis 5,236,4.5,2.0,1.0,1.0,57.0,1.0,,2016-01-11 08:57:29.438786,47.383844,8.52601,0101000020E6100000E8BCC62E510D21400762D9CC21B14740
9872619,279,16703823,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,2.0,0.0,1.0,142.0,3.0,,2016-01-11 08:57:20.464995,47.36275,8.523055,0101000020E6100000C0046EDDCD0B2140DF4F8D976EAE4740
4290893,279,17484617,Entire home/apt,Switzerland,Zurich,,Kreis 6,3,4.5,2.0,1.0,1.0,207.0,3.0,,2016-01-11 08:57:15.526491,47.382991,8.539061,0101000020E61000001E19ABCDFF132140C7D45DD905B14740
638998,279,3177437,Private room,Switzerland,Zurich,,Kreis 7,19,4.5,,1.0,2.0,104.0,1.0,,2016-01-11 08:57:11.723090,47.369634,8.554588,0101000020E6100000138255F5F21B2140ADBEBA2A50AF4740
8879299,279,1976724,Entire home/apt,Switzerland,Zurich,,Kreis 3,0,,4.0,2.0,1.0,249.0,7.0,,2016-01-11 08:57:01.273639,47.375487,8.510528,0101000020E610000074620FED630521405D8940F50FB04740
9836922,279,29816318,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,,2.0,2.0,254.0,1.0,,2016-01-11 08:56:53.883934,47.362043,8.52687,0101000020E6100000AF7C96E7C10D2140745FCE6C57AE4740
7626325,279,7524277,Private room,Switzerland,Zurich,,Kreis 8,0,,2.0,1.0,2.0,113.0,2.0,,2016-01-11 08:56:44.558950,47.35666,8.55648,0101000020E610000094C151F2EA1C21404BE5ED08A7AD4740
8991708,279,46955314,Entire home/apt,Switzerland,Zurich,,Kreis 11,4,5.0,2.0,1.0,1.0,104.0,2.0,,2016-01-11 08:56:39.869983,47.404806,8.548445,0101000020E6100000374F75C8CD182140BF9CD9AED0B34740
579314,279,1578438,Private room,Switzerland,Zurich,,Kreis 2,11,4.5,2.0,1.0,,155.0,3.0,,2016-01-11 08:56:29.204658,47.367295,8.532454,0101000020E6100000AF3F89CF9D102140FE7DC68503AF4740
4246456,279,21714165,Private room,Switzerland,Zurich,,Kreis 1,133,4.0,2.0,1.0,1.0,52.0,1.0,,2016-01-11 08:56:26.790108,47.370548,8.544349,0101000020E61000007A3881E9B416214092CCEA1D6EAF4740
7828978,279,7200041,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,2.0,1.0,1.0,88.0,4.0,,2016-01-11 08:56:24.143466,47.333665,8.530129,0101000020E610000087527B116D0F2140F168E388B5AA4740
5072076,279,13570663,Entire home/apt,Switzerland,Zurich,,Kreis 1,63,4.5,4.0,0.0,1.0,104.0,3.0,,2016-01-11 08:56:16.494361,47.372557,8.544364,0101000020E61000004F3DD2E0B6162140AC72A1F2AFAF4740
6474611,279,10247342,Private room,Switzerland,Zurich,,Kreis 3,26,5.0,2.0,1.0,2.0,57.0,2.0,,2016-01-11 08:56:08.524991,47.36559,8.51146,0101000020E6100000A06CCA15DE05214050DF32A7CBAE4740
1528138,279,8152499,Entire home/apt,Switzerland,Zurich,,Kreis 6,18,5.0,4.0,1.0,1.0,124.0,3.0,,2016-01-11 08:55:53.648094,47.395002,8.534417,0101000020E610000055DAE21A9F11214063EDEF6C8FB24740
9762598,279,19507484,Entire home/apt,Switzerland,Zurich,,Kreis 5,2,4.0,3.0,1.0,1.0,83.0,3.0,,2016-01-11 08:55:45.399295,47.384532,8.530577,0101000020E61000000305DEC9A70F2140FB21365838B14740
4510544,279,12425737,Private room,Switzerland,Zurich,,Kreis 6,56,5.0,2.0,1.0,1.0,78.0,2.0,,2016-01-11 08:55:27.949946,47.388948,8.540362,0101000020E61000009700FC53AA1421401CEC4D0CC9B14740
2470664,279,10651736,Entire home/apt,Switzerland,Zurich,,Kreis 1,2,5.0,2.0,1.0,1.0,196.0,22.0,,2016-01-11 08:55:24.096235,47.373148,8.545803,0101000020E61000000C1EA67D73172140AE484C50C3AF4740
4492767,279,8826301,Entire home/apt,Switzerland,Zurich,,Kreis 3,1,4.0,2.0,1.0,1.0,103.0,1.0,,2016-01-11 08:55:19.394806,47.376515,8.51356,0101000020E610000049111956F10621400ABABDA431B04740
6863240,279,11966330,Entire home/apt,Switzerland,Zurich,,Kreis 3,6,5.0,,2.0,1.0,158.0,3.0,,2016-01-11 08:55:11.627536,47.368649,8.516279,0101000020E6100000223999B855082140FF59F3E32FAF4740
8536616,279,11570429,Entire home/apt,Switzerland,Zurich,,Kreis 2,0,,3.0,3.0,3.0,135.0,7.0,,2016-01-11 08:55:07.917340,47.364959,8.533256,0101000020E6100000A3CA30EE06112140C0B0FCF9B6AE4740
5599048,279,12608321,Shared room,Switzerland,Zurich,,Kreis 12,0,,1.0,1.0,1.0,71.0,3.0,,2016-01-11 08:55:05.162852,47.404701,8.566569,0101000020E6100000D7DAFB54152221404AD40B3ECDB34740
7579933,279,39744189,Private room,Switzerland,Zurich,,Kreis 10,1,4.0,2.0,1.0,1.0,67.0,7.0,,2016-01-11 08:54:52.001654,47.403027,8.500806,0101000020E6100000FA47DFA469002140D733846396B34740
3184020,279,12732262,Entire home/apt,Switzerland,Zurich,,Kreis 3,2,5.0,5.0,3.0,2.0,207.0,14.0,,2016-01-11 08:54:40.011515,47.375057,8.516537,0101000020E61000001059A48977082140649126DE01B04740
2984280,279,6611268,Private room,Switzerland,Zurich,,Kreis 9,15,4.0,4.0,1.0,1.0,104.0,1.0,,2016-01-11 08:54:30.658258,47.376185,8.485229,0101000020E61000003E247CEF6FF82040751F80D426B04740
10138306,279,5311845,Entire home/apt,Switzerland,Zurich,,Kreis 2,1,5.0,,3.0,1.0,135.0,3.0,,2016-01-11 08:54:22.532859,47.337796,8.528506,0101000020E6100000C47AA356980E21401C5C3AE63CAB4740
6295491,279,4464997,Entire home/apt,Switzerland,Zurich,,Kreis 9,33,4.5,5.0,2.0,1.0,115.0,1.0,,2016-01-11 08:54:16.616057,47.378553,8.499455,0101000020E6100000B9A5D590B8FF2040BE66B96C74B04740
7838543,279,5840154,Entire home/apt,Switzerland,Zurich,,Kreis 3,5,5.0,3.0,1.0,1.0,129.0,2.0,,2016-01-11 08:54:08.642638,47.36737,8.519595,0101000020E61000008B54185B080A214009C4EBFA05AF4740
10444418,279,50848745,Private room,Switzerland,Zurich,,Kreis 11,0,,2.0,1.0,1.0,39.0,1.0,,2016-01-11 08:54:04.728174,47.40552,8.552404,0101000020E6100000F25B74B2D41A2140DDEF5014E8B34740
2785626,279,10250756,Entire home/apt,Switzerland,Zurich,,Kreis 5,12,5.0,2.0,1.0,,165.0,2.0,,2016-01-11 08:53:43.627307,47.390187,8.520185,0101000020E610000051BD35B0550A21408429CAA5F1B14740
9873905,279,21827798,Entire home/apt,Switzerland,Zurich,,Kreis 3,1,,3.0,2.0,1.0,88.0,2.0,,2016-01-11 08:53:19.257266,47.373736,8.514132,0101000020E610000076A73B4F3C0721403FABCC94D6AF4740
6066631,279,13334373,Private room,Switzerland,Zurich,,Kreis 5,1,5.0,3.0,1.0,1.0,82.0,1.0,,2016-01-11 08:53:01.860231,47.391816,8.509406,0101000020E6100000B9C5FCDCD00421405706D50627B24740
10147532,279,6302067,Private room,Switzerland,Zurich,,Kreis 4,0,,1.0,1.0,1.0,52.0,2.0,,2016-01-11 08:52:40.560370,47.378397,8.522562,0101000020E6100000C443183F8D0B2140C7F319506FB04740
2458055,279,4038379,Entire home/apt,Switzerland,Zurich,,Kreis 3,6,5.0,4.0,1.0,1.0,362.0,1.0,,2016-01-11 08:52:31.169833,47.363882,8.519505,0101000020E61000008B37328FFC09214031CD74AF93AE4740
8776277,279,15860833,Entire home/apt,Switzerland,Zurich,,Kreis 6,5,5.0,3.0,1.0,1.0,176.0,3.0,,2016-01-11 08:52:29.164513,47.381969,8.545694,0101000020E6100000313F373465172140FC8A355CE4B04740
1435243,279,7712882,Entire home/apt,Switzerland,Zurich,,Kreis 8,2,5.0,,3.0,,725.0,3.0,,2016-01-11 08:52:25.203637,47.365062,8.549484,0101000020E6100000BC5983F7551921409581035ABAAE4740
9880524,279,50836920,Entire home/apt,Switzerland,Zurich,,Kreis 5,0,,5.0,2.0,2.0,197.0,2.0,,2016-01-11 08:52:11.309380,47.387546,8.515395,0101000020E6100000390B7BDAE10721400AD9791B9BB14740
272841,279,1427927,Private room,Switzerland,Zurich,,Kreis 5,233,4.5,1.0,1.0,1.0,74.0,1.0,,2016-01-11 08:52:08.260402,47.38326,8.527182,0101000020E61000006A1492CCEA0D2140B7EEE6A90EB14740
7123545,279,7674679,Private room,Switzerland,Zurich,,Kreis 10,3,3.5,2.0,1.0,1.0,62.0,2.0,,2016-01-11 08:51:55.972335,47.396523,8.510011,0101000020E610000055336B2920052140508E0244C1B24740
7113578,279,21459081,Entire home/apt,Switzerland,Zurich,,Kreis 6,0,,4.0,2.0,1.0,311.0,4.0,,2016-01-11 08:51:46.193743,47.398023,8.54139,0101000020E61000004CC3F011311521402507EC6AF2B24740
9703892,279,1224487,Entire home/apt,Switzerland,Zurich,,Kreis 6,0,,2.0,1.0,1.0,68.0,3.0,,2016-01-11 08:51:36.526431,47.386846,8.547327,0101000020E6100000826F9A3E3B182140514B732B84B14740
9858466,279,10144121,Private room,Switzerland,Zurich,,Kreis 12,0,,4.0,1.0,1.0,104.0,1.0,,2016-01-11 08:51:32.052217,47.407195,8.574606,0101000020E6100000B62BF4C132262140200C3CF71EB44740
6917015,279,3414721,Private room,Switzerland,Zurich,,Kreis 5,3,4.5,2.0,1.0,1.0,72.0,1.0,,2016-01-11 08:51:26.175285,47.382908,8.533126,0101000020E61000006A4B1DE4F51021403AB01C2103B14740
9518639,279,15647838,Private room,Switzerland,Zurich,,Kreis 11,1,5.0,1.0,1.0,1.0,62.0,1.0,,2016-01-11 08:51:16.291676,47.420763,8.508311,0101000020E6100000E564E25641042140F52EDE8FDBB54740
7165537,279,8364012,Entire home/apt,Switzerland,Zurich,,Kreis 3,7,5.0,4.0,2.0,,92.0,2.0,,2016-01-11 08:51:05.874151,47.378569,8.502003,0101000020E6100000DFFC868906012140C423F1F274B04740
551321,279,2709967,Entire home/apt,Switzerland,Zurich,,Kreis 3,21,5.0,2.0,1.0,2.0,113.0,4.0,,2016-01-11 08:51:01.652550,47.370083,8.513676,0101000020E6100000EE7A698A000721401DE736E15EAF4740
6642297,279,15972923,Entire home/apt,Switzerland,Zurich,,Kreis 3,0,,2.0,1.0,1.0,145.0,4.0,,2016-01-11 08:50:41.951243,47.37081,8.511262,0101000020E610000007600322C4052140CF83BBB376AF4740
2425170,279,10073281,Private room,Switzerland,Zurich,,Kreis 5,201,4.5,2.0,1.0,1.0,98.0,1.0,,2016-01-11 08:50:25.432342,47.380203,8.537653,0101000020E61000004D31074147132140A96BED7DAAB04740
274109,279,1433577,Private room,Switzerland,Zurich,,Kreis 11,2,5.0,2.0,1.0,1.0,52.0,10.0,,2016-01-11 08:50:07.759120,47.409038,8.531491,0101000020E6100000973C9E961F1021401F69705B5BB44740
8121984,279,42888363,Private room,Switzerland,Zurich,,Kreis 4,0,,2.0,1.0,1.0,72.0,1.0,,2016-01-11 08:50:00.783714,47.377371,8.514591,0101000020E6100000C2A1B77878072140BABA63B14DB04740
751660,279,3952536,Entire home/apt,Switzerland,Zurich,,Kreis 3,45,5.0,2.0,1.0,1.0,109.0,2.0,,2016-01-11 08:49:45.283210,47.375088,8.515912,0101000020E6100000583A1F9E250821409F8F32E202B04740
